event_id,event_time_utc,country,currency,event_name,impact,actual,forecast,previous,source
2024-03-07-usd-fomc-member-kashkari-speaks-6c0903e2,2024-03-07T16:15:00Z,United States,USD,FOMC Member Kashkari Speaks,HIGH,,,,nasdaq_economic_calendar
2024-03-07-jpy-boj-board-member-nakagawa-speaks-cbb6cb4c,2024-03-07T21:30:00Z,Japan,JPY,BoJ Board Member Nakagawa Speaks,HIGH,,,,nasdaq_economic_calendar
2024-03-08-usd-nonfarm-productivity-27fc07e7,2024-03-08T09:30:00Z,United States,USD,Nonfarm Productivity,HIGH,3.2%,3.1%,4.7%,nasdaq_economic_calendar
2024-03-08-usd-fomc-member-mester-speaks-98ca9955,2024-03-08T12:30:00Z,United States,USD,FOMC Member Mester Speaks,HIGH,,,,nasdaq_economic_calendar
2024-03-09-usd-fomc-member-williams-speaks-96987ba4,2024-03-09T08:00:00Z,United States,USD,FOMC Member Williams Speaks,HIGH,,,,nasdaq_economic_calendar
2024-03-09-usd-average-hourly-earnings-1cc65624,2024-03-09T09:30:00Z,United States,USD,Average Hourly Earnings,HIGH,0.1%,0.2%,0.5%,nasdaq_economic_calendar
2024-03-09-usd-average-hourly-earnings-yoy-0ad387ef,2024-03-09T09:30:00Z,United States,USD,Average Hourly Earnings (YoY),HIGH,4.3%,4.4%,4.4%,nasdaq_economic_calendar
2024-03-09-usd-nonfarm-payrolls-b5c6783d,2024-03-09T09:30:00Z,United States,USD,Nonfarm Payrolls,HIGH,275K,198K,256K,nasdaq_economic_calendar
2024-03-09-usd-private-nonfarm-payrolls-3efc215d,2024-03-09T09:30:00Z,United States,USD,Private Nonfarm Payrolls,HIGH,223K,160K,177K,nasdaq_economic_calendar
2024-03-09-usd-u6-unemployment-rate-a8161814,2024-03-09T09:30:00Z,United States,USD,U6 Unemployment Rate,HIGH,7.3%,,7.2%,nasdaq_economic_calendar
2024-03-09-usd-unemployment-rate-dbe260ee,2024-03-09T09:30:00Z,United States,USD,Unemployment Rate,HIGH,3.9%,3.7%,3.7%,nasdaq_economic_calendar
2024-03-11-jpy-gdp-b0db0d22,2024-03-11T19:50:00Z,Japan,JPY,GDP,HIGH,0.1%,-0.1%,-0.7%,nasdaq_economic_calendar
2024-03-11-jpy-gdp-capital-expenditure-544e2584,2024-03-11T19:50:00Z,Japan,JPY,GDP Capital Expenditure,HIGH,2.0%,-0.1%,-0.4%,nasdaq_economic_calendar
2024-03-11-jpy-gdp-external-demand-8eb5757d,2024-03-11T19:50:00Z,Japan,JPY,GDP External Demand,HIGH,0.2%,0.2%,-0.1%,nasdaq_economic_calendar
2024-03-11-jpy-gdp-price-index-a68c8f5d,2024-03-11T19:50:00Z,Japan,JPY,GDP Price Index,HIGH,3.9%,3.8%,5.2%,nasdaq_economic_calendar
2024-03-11-jpy-gdp-private-consumption-6a22d9b5,2024-03-11T19:50:00Z,Japan,JPY,GDP Private Consumption,HIGH,-0.3%,-0.2%,-0.2%,nasdaq_economic_calendar
2024-03-13-usd-cpi-d005f5a1,2024-03-13T08:30:00Z,United States,USD,CPI,HIGH,0.4%,0.4%,0.3%,nasdaq_economic_calendar
2024-03-13-usd-cpi-index-n-s-a-ed3c5091,2024-03-13T08:30:00Z,United States,USD,"CPI Index, n.s.a.",HIGH,310.33,310.30,308.42,nasdaq_economic_calendar
2024-03-13-usd-cpi-index-s-a-706febf2,2024-03-13T08:30:00Z,United States,USD,"CPI Index, s.a",HIGH,311.05,,309.68,nasdaq_economic_calendar
2024-03-13-usd-cpi-n-s-a-d7aee875,2024-03-13T08:30:00Z,United States,USD,"CPI, n.s.a",HIGH,0.62%,,0.54%,nasdaq_economic_calendar
2024-03-13-usd-core-cpi-2920424b,2024-03-13T08:30:00Z,United States,USD,Core CPI,HIGH,0.4%,0.3%,0.4%,nasdaq_economic_calendar
2024-03-13-usd-core-cpi-index-1f65196f,2024-03-13T08:30:00Z,United States,USD,Core CPI Index,HIGH,315.57,,314.44,nasdaq_economic_calendar
2024-03-13-usd-cleveland-cpi-a4b9d99b,2024-03-13T11:00:00Z,United States,USD,Cleveland CPI,HIGH,0.4%,,0.5%,nasdaq_economic_calendar
2024-03-15-usd-core-ppi-d169e027,2024-03-15T08:30:00Z,United States,USD,Core PPI,HIGH,2.0%,1.9%,2.0%,nasdaq_economic_calendar
2024-03-15-usd-core-retail-sales-6ea968aa,2024-03-15T08:30:00Z,United States,USD,Core Retail Sales,HIGH,0.3%,0.5%,-0.8%,nasdaq_economic_calendar
2024-03-15-usd-ppi-f496839c,2024-03-15T08:30:00Z,United States,USD,PPI,HIGH,0.6%,0.3%,0.3%,nasdaq_economic_calendar
2024-03-15-usd-ppi-ex-food-energy-transport-2fae7e8d,2024-03-15T08:30:00Z,United States,USD,PPI ex. Food/Energy/Transport,HIGH,2.8%,,2.7%,nasdaq_economic_calendar
2024-03-15-usd-retail-sales-8b8f8ab7,2024-03-15T08:30:00Z,United States,USD,Retail Sales,HIGH,0.6%,0.8%,-1.1%,nasdaq_economic_calendar
2024-03-15-usd-retail-sales-ex-gas-autos-de239ee9,2024-03-15T08:30:00Z,United States,USD,Retail Sales Ex Gas/Autos,HIGH,0.3%,,-0.8%,nasdaq_economic_calendar
2024-03-16-usd-industrial-production-ca93bd2d,2024-03-16T09:15:00Z,United States,USD,Industrial Production,HIGH,0.1%,0.0%,-0.5%,nasdaq_economic_calendar
2024-03-16-usd-michigan-consumer-expectations-e04e291c,2024-03-16T10:00:00Z,United States,USD,Michigan Consumer Expectations,HIGH,74.6,75.1,75.2,nasdaq_economic_calendar
2024-03-16-usd-michigan-consumer-sentiment-341d9a43,2024-03-16T10:00:00Z,United States,USD,Michigan Consumer Sentiment,HIGH,76.5,77.1,76.9,nasdaq_economic_calendar
2024-03-19-jpy-boj-interest-rate-decision-0ef9554a,2024-03-19T23:35:00Z,Japan,JPY,BoJ Interest Rate Decision,HIGH,0.10%,0.10%,-0.10%,nasdaq_economic_calendar
2024-03-19-jpy-boj-monetary-policy-statement-49f0c11c,2024-03-19T23:35:00Z,Japan,JPY,BoJ Monetary Policy Statement,HIGH,,,,nasdaq_economic_calendar
2024-03-20-jpy-industrial-production-7e8c7383,2024-03-20T00:30:00Z,Japan,JPY,Industrial Production,HIGH,-6.7%,-7.5%,1.2%,nasdaq_economic_calendar
2024-03-20-jpy-boj-press-conference-880bf8df,2024-03-20T02:30:00Z,Japan,JPY,BoJ Press Conference,HIGH,,,,nasdaq_economic_calendar
2024-03-21-usd-fomc-economic-projections-92948d2b,2024-03-21T14:00:00Z,United States,USD,FOMC Economic Projections,HIGH,,,,nasdaq_economic_calendar
2024-03-21-usd-fomc-statement-67eaf959,2024-03-21T14:00:00Z,United States,USD,FOMC Statement,HIGH,,,,nasdaq_economic_calendar
2024-03-21-usd-fed-interest-rate-decision-138555bf,2024-03-21T14:00:00Z,United States,USD,Fed Interest Rate Decision,HIGH,5.50%,5.50%,5.50%,nasdaq_economic_calendar
2024-03-21-usd-fomc-press-conference-b218f8fd,2024-03-21T14:30:00Z,United States,USD,FOMC Press Conference,HIGH,,,,nasdaq_economic_calendar
2024-03-21-jpy-reuters-tankan-index-062c7e28,2024-03-21T19:00:00Z,Japan,JPY,Reuters Tankan Index,HIGH,10,,-1,nasdaq_economic_calendar
2024-03-21-jpy-adjusted-trade-balance-25676294,2024-03-21T19:50:00Z,Japan,JPY,Adjusted Trade Balance,HIGH,-0.45T,-0.83T,0.01T,nasdaq_economic_calendar
2024-03-21-jpy-trade-balance-31b00148,2024-03-21T19:50:00Z,Japan,JPY,Trade Balance,HIGH,-379.4B,-810.2B,"-1,760.3B",nasdaq_economic_calendar
2024-03-22-jpy-cpi-n-s-a-f47a75c0,2024-03-22T19:30:00Z,Japan,JPY,"CPI, n.s.a",HIGH,0.0%,,0.1%,nasdaq_economic_calendar
2024-03-22-jpy-national-cpi-8d3028fa,2024-03-22T19:30:00Z,Japan,JPY,National CPI,HIGH,2.8%,,2.2%,nasdaq_economic_calendar
2024-03-22-jpy-national-core-cpi-7c0e7ff4,2024-03-22T19:30:00Z,Japan,JPY,National Core CPI,HIGH,2.8%,2.8%,2.0%,nasdaq_economic_calendar
2024-03-23-usd-fomc-member-bostic-speaks-5e44e6e4,2024-03-23T16:00:00Z,United States,USD,FOMC Member Bostic Speaks,HIGH,,,,nasdaq_economic_calendar
2024-03-25-jpy-monetary-policy-meeting-minutes-89a52c8f,2024-03-25T19:50:00Z,Japan,JPY,Monetary Policy Meeting Minutes,HIGH,,,,nasdaq_economic_calendar
2024-03-26-usd-fomc-member-bostic-speaks-5eda24d5,2024-03-26T08:25:00Z,United States,USD,FOMC Member Bostic Speaks,HIGH,,,,nasdaq_economic_calendar
2024-03-27-jpy-boj-core-cpi-5c9928f7,2024-03-27T01:00:00Z,Japan,JPY,BoJ Core CPI,HIGH,2.3%,2.5%,2.6%,nasdaq_economic_calendar
2024-03-27-usd-core-durable-goods-orders-39ee5f09,2024-03-27T08:30:00Z,United States,USD,Core Durable Goods Orders,HIGH,0.5%,0.4%,-0.3%,nasdaq_economic_calendar
2024-03-27-usd-durable-goods-orders-5a420423,2024-03-27T08:30:00Z,United States,USD,Durable Goods Orders,HIGH,1.4%,1.2%,-6.9%,nasdaq_economic_calendar
2024-03-27-usd-cb-consumer-confidence-48413816,2024-03-27T10:00:00Z,United States,USD,CB Consumer Confidence,HIGH,104.7,106.9,104.8,nasdaq_economic_calendar
2024-03-27-jpy-boj-tamura-speaks-2a399524,2024-03-27T21:00:00Z,Japan,JPY,BoJ Tamura Speaks,HIGH,,,,nasdaq_economic_calendar
2024-03-28-jpy-boj-summary-of-opinions-71c5a094,2024-03-28T19:50:00Z,Japan,JPY,BoJ Summary of Opinions,HIGH,,,,nasdaq_economic_calendar
2024-03-29-usd-core-pce-prices-ec62f565,2024-03-29T08:30:00Z,United States,USD,Core PCE Prices,HIGH,2.00%,2.10%,2.00%,nasdaq_economic_calendar
2024-03-29-usd-gdp-b81dc2c0,2024-03-29T08:30:00Z,United States,USD,GDP,HIGH,3.4%,3.2%,4.9%,nasdaq_economic_calendar
2024-03-29-usd-gdp-price-index-a234ff75,2024-03-29T08:30:00Z,United States,USD,GDP Price Index,HIGH,1.7%,1.6%,3.3%,nasdaq_economic_calendar
2024-03-29-usd-gdp-sales-81750132,2024-03-29T08:30:00Z,United States,USD,GDP Sales,HIGH,3.9%,3.5%,3.6%,nasdaq_economic_calendar
2024-03-29-usd-pce-prices-77a02242,2024-03-29T08:30:00Z,United States,USD,PCE Prices,HIGH,1.8%,1.8%,2.6%,nasdaq_economic_calendar
2024-03-29-usd-michigan-consumer-expectations-f44d9f47,2024-03-29T10:00:00Z,United States,USD,Michigan Consumer Expectations,HIGH,77.4,74.6,75.2,nasdaq_economic_calendar
2024-03-29-usd-michigan-consumer-sentiment-671b4199,2024-03-29T10:00:00Z,United States,USD,Michigan Consumer Sentiment,HIGH,79.4,76.5,76.9,nasdaq_economic_calendar
2024-03-29-jpy-cpi-tokyo-ex-food-energy-d9b696c9,2024-03-29T19:30:00Z,Japan,JPY,CPI Tokyo Ex Food & Energy,HIGH,2.9%,,3.1%,nasdaq_economic_calendar
2024-03-29-jpy-cpi-tokyo-ex-food-and-energy-a98196b2,2024-03-29T19:30:00Z,Japan,JPY,CPI Tokyo Ex Food and Energy,HIGH,0.2%,,0.3%,nasdaq_economic_calendar
2024-03-29-jpy-tokyo-cpi-61b83535,2024-03-29T19:30:00Z,Japan,JPY,Tokyo CPI,HIGH,2.6%,,2.6%,nasdaq_economic_calendar
2024-03-29-jpy-tokyo-core-cpi-332be96b,2024-03-29T19:30:00Z,Japan,JPY,Tokyo Core CPI,HIGH,2.4%,2.4%,2.5%,nasdaq_economic_calendar
2024-03-29-jpy-industrial-production-6f67d614,2024-03-29T19:50:00Z,Japan,JPY,Industrial Production,HIGH,-0.1%,1.2%,-6.7%,nasdaq_economic_calendar
2024-03-29-jpy-industrial-production-forecast-1m-ahead-b4249f5a,2024-03-29T19:50:00Z,Japan,JPY,Industrial Production forecast 1m ahead,HIGH,4.9%,,4.8%,nasdaq_economic_calendar
2024-03-29-jpy-industrial-production-forecast-2m-ahead-70196fc2,2024-03-29T19:50:00Z,Japan,JPY,Industrial Production forecast 2m ahead,HIGH,3.3%,,2.0%,nasdaq_economic_calendar
2024-03-29-jpy-large-scale-retail-sales-yoy-2a935e79,2024-03-29T19:50:00Z,Japan,JPY,Large Scale Retail Sales YoY,HIGH,8.0%,,3.0%,nasdaq_economic_calendar
2024-03-29-jpy-retail-sales-873836da,2024-03-29T19:50:00Z,Japan,JPY,Retail Sales,HIGH,4.6%,2.8%,2.1%,nasdaq_economic_calendar
2024-03-30-usd-core-pce-price-index-be543ae3,2024-03-30T08:30:00Z,United States,USD,Core PCE Price Index,HIGH,0.3%,0.3%,0.5%,nasdaq_economic_calendar
2024-03-30-usd-pce-price-index-ef90be45,2024-03-30T08:30:00Z,United States,USD,PCE Price index,HIGH,2.5%,2.5%,2.4%,nasdaq_economic_calendar
2024-03-30-usd-pce-price-index-b72601e0,2024-03-30T08:30:00Z,United States,USD,PCE price index,HIGH,0.3%,0.4%,0.4%,nasdaq_economic_calendar
2024-03-30-usd-personal-income-b747195c,2024-03-30T08:30:00Z,United States,USD,Personal Income,HIGH,0.3%,0.4%,1.0%,nasdaq_economic_calendar
2024-03-30-usd-real-personal-consumption-9812200f,2024-03-30T08:30:00Z,United States,USD,Real Personal Consumption,HIGH,0.4%,,-0.2%,nasdaq_economic_calendar
2024-03-30-usd-dallas-fed-pce-dbf090a6,2024-03-30T09:00:00Z,United States,USD,Dallas Fed PCE,HIGH,3.40%,,5.70%,nasdaq_economic_calendar
2024-03-30-usd-fomc-member-daly-speaks-0f3da710,2024-03-30T11:20:00Z,United States,USD,FOMC Member Daly Speaks,HIGH,,,,nasdaq_economic_calendar
2024-04-01-jpy-tankan-all-big-industry-capex-b748b257,2024-04-01T19:50:00Z,Japan,JPY,Tankan All Big Industry CAPEX,HIGH,4.0%,9.2%,13.2%,nasdaq_economic_calendar
2024-04-01-jpy-tankan-all-small-industry-capex-4cde6014,2024-04-01T19:50:00Z,Japan,JPY,Tankan All Small Industry CAPEX,HIGH,-3.6%,,8.3%,nasdaq_economic_calendar
2024-04-01-jpy-tankan-big-manufacturing-outlook-index-bdffbd1d,2024-04-01T19:50:00Z,Japan,JPY,Tankan Big Manufacturing Outlook Index,HIGH,10,11,8,nasdaq_economic_calendar
2024-04-01-jpy-tankan-large-manufacturers-index-ef961ed4,2024-04-01T19:50:00Z,Japan,JPY,Tankan Large Manufacturers Index,HIGH,11,10,13,nasdaq_economic_calendar
2024-04-01-jpy-tankan-large-non-manufacturers-diffusion-index-e234571f,2024-04-01T19:50:00Z,Japan,JPY,Tankan Large Non-Manufacturers Diffusion Index,HIGH,27,30,27,nasdaq_economic_calendar
2024-04-01-jpy-tankan-large-non-manufacturers-index-6c8844b3,2024-04-01T19:50:00Z,Japan,JPY,Tankan Large Non-Manufacturers Index,HIGH,34,31,32,nasdaq_economic_calendar
2024-04-01-jpy-tankan-small-manufacturers-diffusion-index-84e30984,2024-04-01T19:50:00Z,Japan,JPY,Tankan Small Manufacturers Diffusion Index,HIGH,0,,-1,nasdaq_economic_calendar
2024-04-01-jpy-tankan-small-manufacturing-index-07b7924a,2024-04-01T19:50:00Z,Japan,JPY,Tankan Small Manufacturing Index,HIGH,-1,-2,2,nasdaq_economic_calendar
2024-04-01-jpy-tankan-small-non-manufacturers-diffusion-index-2479816c,2024-04-01T19:50:00Z,Japan,JPY,Tankan Small Non-Manufacturers Diffusion Index,HIGH,8,,7,nasdaq_economic_calendar
2024-04-01-jpy-tankan-small-non-manufacturing-index-efb4ab3a,2024-04-01T19:50:00Z,Japan,JPY,Tankan Small Non-Manufacturing Index,HIGH,13,,14,nasdaq_economic_calendar
2024-04-02-usd-ism-manufacturing-employment-99bdf0a1,2024-04-02T10:00:00Z,United States,USD,ISM Manufacturing Employment,HIGH,47.4,47.5,45.9,nasdaq_economic_calendar
2024-04-02-usd-ism-manufacturing-new-orders-index-b8721386,2024-04-02T10:00:00Z,United States,USD,ISM Manufacturing New Orders Index,HIGH,51.4,49.8,49.2,nasdaq_economic_calendar
2024-04-02-usd-ism-manufacturing-pmi-2fb520fb,2024-04-02T10:00:00Z,United States,USD,ISM Manufacturing PMI,HIGH,50.3,48.5,47.8,nasdaq_economic_calendar
2024-04-02-usd-ism-manufacturing-prices-25163df1,2024-04-02T10:00:00Z,United States,USD,ISM Manufacturing Prices,HIGH,55.8,53.3,52.5,nasdaq_economic_calendar
2024-04-03-usd-jolts-job-openings-8a85aed1,2024-04-03T10:00:00Z,United States,USD,JOLTS Job Openings,HIGH,8.756M,8.760M,8.748M,nasdaq_economic_calendar
2024-04-03-usd-fomc-member-bowman-speaks-87701077,2024-04-03T10:10:00Z,United States,USD,FOMC Member Bowman Speaks,HIGH,,,,nasdaq_economic_calendar
2024-04-03-usd-fomc-member-williams-speaks-d0b204ab,2024-04-03T12:00:00Z,United States,USD,FOMC Member Williams Speaks,HIGH,,,,nasdaq_economic_calendar
2024-04-03-usd-fomc-member-mester-speaks-1ae55b2b,2024-04-03T12:05:00Z,United States,USD,FOMC Member Mester Speaks,HIGH,,,,nasdaq_economic_calendar
2024-04-03-usd-fomc-member-daly-speaks-3d24ad00,2024-04-03T13:30:00Z,United States,USD,FOMC Member Daly Speaks,HIGH,,,,nasdaq_economic_calendar
2024-04-04-usd-adp-nonfarm-employment-change-9b4d2b35,2024-04-04T08:15:00Z,United States,USD,ADP Nonfarm Employment Change,HIGH,184K,148K,155K,nasdaq_economic_calendar
2024-04-04-usd-fomc-member-bostic-speaks-c7f06a17,2024-04-04T08:30:00Z,United States,USD,FOMC Member Bostic Speaks,HIGH,,,,nasdaq_economic_calendar
2024-04-04-usd-fomc-member-bowman-speaks-2c3dc5c4,2024-04-04T09:45:00Z,United States,USD,FOMC Member Bowman Speaks,HIGH,,,,nasdaq_economic_calendar
2024-04-04-usd-ism-non-manufacturing-business-activity-425f6947,2024-04-04T10:00:00Z,United States,USD,ISM Non-Manufacturing Business Activity,HIGH,57.4,56.7,57.2,nasdaq_economic_calendar
2024-04-04-usd-ism-non-manufacturing-employment-171d87f3,2024-04-04T10:00:00Z,United States,USD,ISM Non-Manufacturing Employment,HIGH,48.5,49.0,48.0,nasdaq_economic_calendar
2024-04-04-usd-ism-non-manufacturing-new-orders-1f024e47,2024-04-04T10:00:00Z,United States,USD,ISM Non-Manufacturing New Orders,HIGH,54.4,55.5,56.1,nasdaq_economic_calendar
2024-04-04-usd-ism-non-manufacturing-pmi-4e544710,2024-04-04T10:00:00Z,United States,USD,ISM Non-Manufacturing PMI,HIGH,51.4,52.8,52.6,nasdaq_economic_calendar
2024-04-04-usd-ism-non-manufacturing-prices-1366810e,2024-04-04T10:00:00Z,United States,USD,ISM Non-Manufacturing Prices,HIGH,53.4,58.4,58.6,nasdaq_economic_calendar
2024-04-04-usd-fomc-member-kugler-speaks-fe85dfb1,2024-04-04T16:30:00Z,United States,USD,FOMC Member Kugler Speaks,HIGH,,,,nasdaq_economic_calendar
2024-04-05-usd-fomc-member-barkin-speaks-8bf3d086,2024-04-05T12:15:00Z,United States,USD,FOMC Member Barkin Speaks,HIGH,,,,nasdaq_economic_calendar
2024-04-05-usd-fomc-member-mester-speaks-90f5c593,2024-04-05T14:00:00Z,United States,USD,FOMC Member Mester Speaks,HIGH,,,,nasdaq_economic_calendar
2024-04-05-usd-fomc-member-kugler-speaks-b402e343,2024-04-05T19:30:00Z,United States,USD,FOMC Member Kugler Speaks,HIGH,,,,nasdaq_economic_calendar
2024-04-06-usd-average-hourly-earnings-694b28f9,2024-04-06T08:30:00Z,United States,USD,Average Hourly Earnings,HIGH,0.3%,0.3%,0.2%,nasdaq_economic_calendar
2024-04-06-usd-average-hourly-earnings-yoy-ff50fc25,2024-04-06T08:30:00Z,United States,USD,Average Hourly Earnings (YoY),HIGH,4.1%,4.1%,4.3%,nasdaq_economic_calendar
2024-04-06-usd-nonfarm-payrolls-310abb7a,2024-04-06T08:30:00Z,United States,USD,Nonfarm Payrolls,HIGH,303K,212K,236K,nasdaq_economic_calendar
2024-04-06-usd-private-nonfarm-payrolls-e2581049,2024-04-06T08:30:00Z,United States,USD,Private Nonfarm Payrolls,HIGH,232K,160K,207K,nasdaq_economic_calendar
2024-04-06-usd-u6-unemployment-rate-498e1d1b,2024-04-06T08:30:00Z,United States,USD,U6 Unemployment Rate,HIGH,7.3%,,7.3%,nasdaq_economic_calendar
2024-04-06-usd-unemployment-rate-002cf72c,2024-04-06T08:30:00Z,United States,USD,Unemployment Rate,HIGH,3.8%,3.9%,3.9%,nasdaq_economic_calendar
2024-04-06-usd-fomc-member-barkin-speaks-ac476dcf,2024-04-06T09:15:00Z,United States,USD,FOMC Member Barkin Speaks,HIGH,,,,nasdaq_economic_calendar
2024-04-06-usd-fomc-member-bowman-speaks-7628202e,2024-04-06T12:15:00Z,United States,USD,FOMC Member Bowman Speaks,HIGH,,,,nasdaq_economic_calendar
2024-04-09-usd-fomc-member-kashkari-speaks-1c16eace,2024-04-09T19:00:00Z,United States,USD,FOMC Member Kashkari Speaks,HIGH,,,,nasdaq_economic_calendar
2024-04-11-jpy-boj-gov-ueda-speaks-db0cbaca,2024-04-11T02:00:00Z,Japan,JPY,BOJ Gov Ueda Speaks,HIGH,,,,nasdaq_economic_calendar
2024-04-11-usd-cpi-36c0cb5a,2024-04-11T08:30:00Z,United States,USD,CPI,HIGH,0.4%,0.3%,0.4%,nasdaq_economic_calendar
2024-04-11-usd-cpi-index-n-s-a-b4012909,2024-04-11T08:30:00Z,United States,USD,"CPI Index, n.s.a.",HIGH,312.33,312.10,310.33,nasdaq_economic_calendar
2024-04-11-usd-cpi-index-s-a-94c5997f,2024-04-11T08:30:00Z,United States,USD,"CPI Index, s.a",HIGH,312.23,,311.05,nasdaq_economic_calendar
2024-04-11-usd-cpi-n-s-a-01be1593,2024-04-11T08:30:00Z,United States,USD,"CPI, n.s.a",HIGH,0.65%,,0.62%,nasdaq_economic_calendar
2024-04-11-usd-core-cpi-86beb2e5,2024-04-11T08:30:00Z,United States,USD,Core CPI,HIGH,3.8%,3.7%,3.8%,nasdaq_economic_calendar
2024-04-11-usd-core-cpi-index-c4245f9c,2024-04-11T08:30:00Z,United States,USD,Core CPI Index,HIGH,316.70,316.57,315.57,nasdaq_economic_calendar
2024-04-11-usd-fomc-member-bowman-speaks-a2c4e16d,2024-04-11T08:45:00Z,United States,USD,FOMC Member Bowman Speaks,HIGH,,,,nasdaq_economic_calendar
2024-04-11-usd-cleveland-cpi-2e489f8a,2024-04-11T11:00:00Z,United States,USD,Cleveland CPI,HIGH,0.4%,,0.4%,nasdaq_economic_calendar
2024-04-11-usd-fomc-member-barkin-speaks-175a92da,2024-04-11T12:45:00Z,United States,USD,FOMC Member Barkin Speaks,HIGH,,,,nasdaq_economic_calendar
2024-04-11-usd-fomc-meeting-minutes-66c3d484,2024-04-11T14:00:00Z,United States,USD,FOMC Meeting Minutes,HIGH,,,,nasdaq_economic_calendar
2024-04-12-usd-core-ppi-b863f737,2024-04-12T08:30:00Z,United States,USD,Core PPI,HIGH,0.2%,0.2%,0.3%,nasdaq_economic_calendar
2024-04-12-usd-ppi-daae175b,2024-04-12T08:30:00Z,United States,USD,PPI,HIGH,0.2%,0.3%,0.6%,nasdaq_economic_calendar
2024-04-12-usd-ppi-ex-food-energy-transport-c10cd917,2024-04-12T08:30:00Z,United States,USD,PPI ex. Food/Energy/Transport,HIGH,2.8%,,2.7%,nasdaq_economic_calendar
2024-04-12-usd-fomc-member-williams-speaks-4c519121,2024-04-12T08:45:00Z,United States,USD,FOMC Member Williams Speaks,HIGH,,,,nasdaq_economic_calendar
2024-04-12-usd-fomc-member-barkin-speaks-f292f84c,2024-04-12T10:00:00Z,United States,USD,FOMC Member Barkin Speaks,HIGH,,,,nasdaq_economic_calendar
2024-04-12-usd-fomc-member-bostic-speaks-3b556146,2024-04-12T13:30:00Z,United States,USD,FOMC Member Bostic Speaks,HIGH,,,,nasdaq_economic_calendar
2024-04-16-usd-industrial-production-26590831,2024-04-16T09:15:00Z,United States,USD,Industrial Production,HIGH,0.4%,0.4%,0.4%,nasdaq_economic_calendar
2024-04-16-usd-fomc-member-williams-speaks-7de9691a,2024-04-16T12:30:00Z,United States,USD,FOMC Member Williams Speaks,HIGH,,,,nasdaq_economic_calendar
2024-04-16-usd-fomc-member-barkin-speaks-9b008688,2024-04-16T13:00:00Z,United States,USD,FOMC Member Barkin Speaks,HIGH,,,,nasdaq_economic_calendar
2024-04-16-jpy-reuters-tankan-index-99f71f70,2024-04-16T19:00:00Z,Japan,JPY,Reuters Tankan Index,HIGH,9,,10,nasdaq_economic_calendar
2024-04-16-jpy-adjusted-trade-balance-1892ebfd,2024-04-16T19:50:00Z,Japan,JPY,Adjusted Trade Balance,HIGH,-0.70T,-0.28T,-0.57T,nasdaq_economic_calendar
2024-04-16-jpy-trade-balance-ae69dd34,2024-04-16T19:50:00Z,Japan,JPY,Trade Balance,HIGH,366.5B,,-377.8B,nasdaq_economic_calendar
2024-04-17-usd-industrial-production-dca8358b,2024-04-17T09:15:00Z,United States,USD,Industrial Production,HIGH,0.4%,0.4%,0.4%,nasdaq_economic_calendar
2024-04-17-usd-fomc-member-williams-speaks-14f20a49,2024-04-17T12:30:00Z,United States,USD,FOMC Member Williams Speaks,HIGH,,,,nasdaq_economic_calendar
2024-04-17-usd-fomc-member-barkin-speaks-d9fe2ee2,2024-04-17T13:00:00Z,United States,USD,FOMC Member Barkin Speaks,HIGH,,,,nasdaq_economic_calendar
2024-04-17-jpy-reuters-tankan-index-3e8cec3a,2024-04-17T19:00:00Z,Japan,JPY,Reuters Tankan Index,HIGH,9,,10,nasdaq_economic_calendar
2024-04-17-jpy-adjusted-trade-balance-bf25d112,2024-04-17T19:50:00Z,Japan,JPY,Adjusted Trade Balance,HIGH,-0.70T,-0.28T,-0.57T,nasdaq_economic_calendar
2024-04-17-jpy-trade-balance-ae863863,2024-04-17T19:50:00Z,Japan,JPY,Trade Balance,HIGH,366.5B,,-377.8B,nasdaq_economic_calendar
2024-04-18-usd-fomc-member-mester-speaks-dd642337,2024-04-18T17:30:00Z,United States,USD,FOMC Member Mester Speaks,HIGH,,,,nasdaq_economic_calendar
